WMO ID,DATA TIMESTAMP,TEMPERATURE 07LT C,TEMPERATURE 13LT C,TEMPERATURE 18LT C,TEMPERATURE AVG C,TEMP 24H MIN C,TEMP 24H MAX C,RAINFALL 24H MM,SUNSHINE 24H H,WEATHER SPECIFIC,QFF 24H MEAN MB,REL HUMIDITY 07LT PC,REL HUMIDITY 13LT PC,REL HUMIDITY 18LT PC,REL HUMIDITY AVG PC,WIND SPEED 24H MAX MS,WIND DIR 24H MAX DEG,WIND SPEED 24H MEAN MS,WIND DIR 24H CARDINAL
96017,2023-06-29 00:00:00,24.6,33.2,27.6,27.5,24.6,34.4,2,5.8,No significant weather,1012.5,95,54,81,81.25,3.6,320,1.5,S
96017,2023-06-30 00:00:00,24.2,24.6,23.6,24.15,23.6,26.8,17.5,3.9,RA,1013.4,95,97,97,96,3.6,320,1.9,NW
96017,2023-07-01 00:00:00,24.8,28.4,29.3,26.825,23.6,29.7,65.8,1.1,RA,1013.1,83,80,71,79.25,2.6,200,1.2,S
96017,2023-07-02 00:00:00,26.8,32.2,29.8,28.9,26.8,33,6,0,RA,1012.2,74,56,59,65.75,4.6,170,2.6,S
96017,2023-07-03 00:00:00,23,33.8,33.4,28.3,23,34.4,8888,6.4,RA,1012,92,50,61,73.75,3.6,190,1.9,SE
96017,2023-07-04 00:00:00,23,33.2,33.2,28.1,23,34.2,0,11.2,No significant weather,1011.6,92,50,47,70.25,4.1,300,1.8,SW
96017,2023-07-05 00:00:00,22.8,34.2,32,27.95,22.8,34.6,,9.7,No significant weather,1011.5,92,50,60,73.5,3.6,110,2,SE
96017,2023-07-06 00:00:00,24,33.6,32.6,28.55,24,34.8,0,7.9,No significant weather,1012.4,93,52,57,73.75,3.1,310,2.1,NW
96017,2023-07-07 00:00:00,24.2,33.8,32.4,28.65,24.2,34.2,0,11.1,No significant weather,1012.5,94,52,65,76.25,4.6,290,2.8,SE
96017,2023-07-08 00:00:00,24.4,32.4,30.8,28,24.4,32.4,,11.3,No significant weather,1013.3,92,59,61,76,4.1,220,2.1,SW
96017,2023-07-09 00:00:00,23.8,27.6,27.2,25.6,23.8,30.2,0,3.9,-,1012.6,90,82,85,86.75,3.1,120,1.5,SE
96017,2023-07-10 00:00:00,24,27.2,28.4,25.9,24,30.6,1,1.9,RA,1012.6,95,84,67,85.25,5.1,220,2.1,S
96017,2023-07-11 00:00:00,25.2,30.6,31.2,28.05,25.2,32.6,1.5,1.7,RA,1012.3,84,66,51,71.25,2.1,240,1.4,W
96017,2023-07-12 00:00:00,22.8,33.8,29.2,27.15,22.8,34,0,1,No significant weather,1012.7,92,52,78,78.5,4.1,270,2.5,SE
96017,2023-07-13 00:00:00,22.8,32.8,29.4,26.95,22.8,33.6,0,9,-,1013.4,90,57,62,74.75,3.6,180,2.3,S
96017,2023-07-14 00:00:00,23.6,31,31.2,27.35,23.6,32.8,,4,RA,1013.7,85,64,54,72,2.6,220,1.3,SE
96017,2023-07-15 00:00:00,23.3,34.7,31.6,28.225,23.3,34.9,0,.1,No significant weather,1012.6,85,44,52,66.5,4.6,180,2.5,S
96017,2023-07-16 00:00:00,25.3,33.8,31.6,29,25.3,34.2,0,10.9,No significant weather,1011.2,78,48,53,64.25,5.7,180,3.9,S
96017,2023-07-17 00:00:00,26.8,33,32,29.65,26.8,34.2,,10.6,No significant weather,1010.9,75,49,57,64,3.6,180,2.4,SW
96017,2023-07-18 00:00:00,27,33.6,29.9,29.375,27,33.6,8888,9.2,No significant weather,1011.6,78,55,65,69,4.1,240,2.6,SW
96017,2023-07-19 00:00:00,25.8,26.9,28.8,26.825,25.8,30.9,2,6.9,RA,1011.6,85,84,68,80.5,3.6,230,1.9,S
96017,2023-07-20 00:00:00,27.2,33,31.6,29.75,27.2,33.8,3,1.5,RA,1010.8,74,54,56,64.5,4.1,180,2.7,S
96017,2023-07-21 00:00:00,26,34.6,33,29.9,26,35.6,0,7.2,No significant weather,1011.1,80,48,50,64.5,5.1,180,2.8,S
96017,2023-07-22 00:00:00,24.8,33.8,31.6,28.75,24.8,34.4,0,9.9,No significant weather,1012.8,91,49,54,71.25,3.6,220,2.5,S
96017,2023-07-23 00:00:00,26.2,34.2,31,29.4,26.2,34.6,,5.1,No significant weather,1012.7,75,50,58,64.5,4.6,180,2.7,S
96017,2023-07-24 00:00:00,26.2,32.8,31.2,29.1,26.2,33.6,0,7.1,No significant weather,1011.9,83,54,57,69.25,5.1,170,2.8,S
96017,2023-07-25 00:00:00,27.6,33.6,31.4,30.05,27.6,33.8,0,9.9,No significant weather,1012.2,70,52,60,63,4.6,200,2.9,S
96017,2023-07-26 00:00:00,25,34.6,32.2,29.2,25,34.6,8888,5.3,RA,1013,87,49,54,69.25,5.1,170,3.5,S
96017,2023-07-27 00:00:00,24.2,34.6,32.5,28.875,24.2,35.4,0,9.6,No significant weather,1013,87,48,56,69.5,3.6,200,2.2,S
96017,2023-07-28 00:00:00,23.1,34,32.4,28.15,23.1,34.8,0,10,No significant weather,1011.7,91,48,55,71.25,5.1,170,2.9,SW
96017,2023-07-29 00:00:00,22.5,34.6,31.2,27.7,22.5,34.6,0,8.6,No significant weather,1011.9,89,48,59,71.25,4.1,270,2.7,S
96017,2023-07-30 00:00:00,24.6,29.4,27.2,26.45,24.6,30.2,3.5,10.2,-,1012.1,95,74,84,87,3.6,190,1.7,S
96017,2023-07-31 00:00:00,25.4,29.2,29.4,27.35,25.4,32.8,3,.6,RA,1011.8,89,78,78,83.5,4.1,330,1.9,SW
96017,2023-08-01 00:00:00,26,30.8,28.8,27.9,26,30.8,4.5,3.3,"TS,RA",1012.9,82,65,62,72.75,4.6,190,2.3,S
96017,2023-08-02 00:00:00,25.6,34.6,31.2,29.25,25.6,34.6,1.9,.3,RA,1013.1,80,51,53,66,5.1,180,2.8,S
96017,2023-08-03 00:00:00,27.4,34.6,33,30.6,27.4,35.4,0,10.9,No significant weather,1012.9,69,49,51,59.5,5.1,170,2.8,S
96017,2023-08-04 00:00:00,23.8,34.4,33.4,28.85,23.8,35.6,,9.9,No significant weather,1015,90,44,46,67.5,3.1,260,1.9,SE
96017,2023-08-05 00:00:00,23.6,34.4,28.4,27.5,23.6,34.4,0,9.6,No significant weather,1015.5,92,51,77,78,4.1,270,2.1,SE
96017,2023-08-06 00:00:00,23.6,34.5,28.6,27.575,23.6,34.8,0,6.1,-,1014.3,97,46,75,78.75,4.1,220,2.1,S
96017,2023-08-07 00:00:00,23.6,32.4,26.8,26.6,23.6,33.2,0,6.7,-,1013.3,92,57,81,80.5,3.6,290,2.4,SW
96017,2023-08-08 00:00:00,23.7,30.3,30.2,26.975,23.7,31.9,18,5.8,RA,1013.8,96,64,69,81.25,2.1,160,1.3,S
96017,2023-08-09 00:00:00,24.6,29.2,30,27.1,24.6,30.8,8888,1.3,-,1015.3,96,76,70,84.5,3.6,320,2.3,SE
96017,2023-08-10 00:00:00,23.6,33.6,24.6,26.35,23.6,34,0,3,-,1015,98,56,90,85.5,4.1,170,1.7,S
96017,2023-08-11 00:00:00,23.6,32.8,26.2,26.55,23.6,32.8,.8,5.7,"TS,RA",1013.6,95,56,86,83,4.1,140,1.9,S
96017,2023-08-12 00:00:00,23.6,33.2,30.4,27.7,23.6,33.2,8888,4.8,"TS,RA",1012.8,95,56,64,77.5,2.1,150,1.4,S
96017,2023-08-13 00:00:00,23.6,27.8,29,26,23.6,29.2,0,6.4,-,1013.7,95,72,60,80.5,4.6,220,1.7,S
96017,2023-08-14 00:00:00,23.6,29,28,26.05,23.6,29,11.5,.1,RA,1013.8,95,69,69,82,4.1,220,2.6,SW
96017,2023-08-15 00:00:00,28.2,32,30.2,29.65,25.4,32,.5,0,RA,1013.6,61,56,70,62,5.1,220,1.9,W
96017,2023-08-16 00:00:00,23.4,31.6,28.8,26.8,23.4,31.6,8888,1.2,RA,1013.9,92,62,72,79.5,2.6,310,1.3,SE
96017,2023-08-17 00:00:00,24,33,30.5,27.875,24,33.4,8888,2.9,RA,1013.5,97,56,65,78.75,3.1,300,2.2,SE
96017,2023-08-18 00:00:00,23,32.9,30.6,27.375,23,33.6,0,9.8,-,1012.5,94,51,59,74.5,5.7,330,3.1,NW
96017,2023-08-19 00:00:00,22.6,32.2,30,26.85,22.6,32.4,,9.8,No significant weather,1012.4,93,60,73,79.75,5.7,310,3.1,NW
96017,2023-08-20 00:00:00,22.4,34,32,27.7,22.4,34,0,9.3,No significant weather,1012.1,95,51,55,74,4.6,320,2.9,NW
96017,2023-08-21 00:00:00,22.5,33.8,28.6,26.85,22.5,34,0,11,No significant weather,1011.8,92,53,72,77.25,4.6,220,2.5,SE
96017,2023-08-22 00:00:00,23,34,26.6,26.65,23,34.8,0,6,-,1011.9,95,49,88,81.75,4.1,240,2.2,SE
96017,2023-08-23 00:00:00,23.4,31.6,28.6,26.75,23.4,33.2,12.8,8.9,"TS,RA",1012.4,95,59,79,82,3.1,150,1.7,SE
96017,2023-08-24 00:00:00,23.6,32.4,23.8,25.85,23.6,32.4,8888,4.7,RA,1012.7,92,61,95,85,3.6,130,2.1,SE
96017,2023-08-25 00:00:00,22.6,33.2,24.6,25.75,22.6,33.2,30,5.9,"TS,RA",1012.8,97,60,94,87,4.1,150,2.1,SE
96017,2023-08-26 00:00:00,23,33,30.8,27.45,23,34.4,3,6.6,"TS,RA",1013.1,97,53,61,77,3.6,120,1.6,SE
96017,2023-08-27 00:00:00,23,32,30.2,27.05,23,32.7,0,6.4,-,1012.7,95,62,63,78.75,3.1,300,2.1,NW
96017,2023-08-28 00:00:00,22.6,34.2,33,28.1,22.6,34.8,0,9.4,No significant weather,1011.5,97,49,56,74.75,4.6,320,2.5,NW
96017,2023-08-29 00:00:00,23.7,32.6,31.2,27.8,23.7,33.6,0,11.4,No significant weather,1011.2,94,56,61,76.25,4.6,210,2.6,SW
96017,2023-08-30 00:00:00,23.2,34.2,32.6,28.3,23.2,35.2,8888,8.2,RA,1011.7,95,48,53,72.75,3.6,220,2.3,SW
96017,2023-08-31 00:00:00,23.8,34.2,26.4,27.05,23.8,34.4,0,7.7,No significant weather,1012.5,90,53,76,77.25,3.6,300,1.9,SE
96017,2023-09-01 00:00:00,23.4,27.6,30,26.1,23.4,30.6,1,4.9,RA,1013.2,93,80,54,80,5.7,170,2.4,S
96017,2023-09-02 00:00:00,23.8,32.4,30.4,27.6,23.8,32.4,3,1.9,RA,1011.6,90,57,61,74.5,4.6,180,2.1,S
96017,2023-09-03 00:00:00,23.8,30.4,30.4,27.1,23.8,31.8,0,1.8,No significant weather,1010.1,90,63,59,75.5,5.1,200,3,S
96017,2023-09-04 00:00:00,23.8,25.6,24.8,24.5,23.8,27.1,12.5,1.6,No significant weather,1010.6,95,94,95,94.75,3.1,310,1.6,SE
96017,2023-09-05 00:00:00,24.2,29.6,28.4,26.6,23.8,30,7.8,0,RA,1012.5,95,57,62,77.25,5.1,220,3.2,SW
96017,2023-09-06 00:00:00,23.2,30.6,30.7,26.925,23.2,31.6,2.3,.1,RA,1012.8,89,59,68,76.25,2.6,320,1.6,SE
96017,2023-09-07 00:00:00,23,33.8,31.6,27.85,23,34.2,8888,.5,RA,1012.4,95,52,69,77.75,4.1,300,2.1,S
96017,2023-09-08 00:00:00,22.4,33.6,31.8,27.55,22.4,34,0,8.3,No significant weather,1013,87,53,57,71,3.6,310,2,SE
96017,2023-09-09 00:00:00,23.2,34,31.4,27.95,23.2,34.4,0,8.4,No significant weather,1012.7,93,47,56,72.25,5.1,210,2.6,SW
96017,2023-09-10 00:00:00,25,29.4,29.8,27.3,25,30.4,,8.3,No significant weather,1011.9,81,70,71,75.75,2.6,140,1.3,SE
96017,2023-09-11 00:00:00,23,33,28.6,26.9,23,33.4,8888,0,RA,1012.2,92,54,77,78.75,3.6,310,2.1,S
96017,2023-09-12 00:00:00,24.4,33.2,32.6,28.65,24.4,34.6,0,6.9,No significant weather,1012.7,95,54,64,77,3.6,130,1.7,NW
96017,2023-09-13 00:00:00,24.4,33.8,32,28.65,24.4,36,0,6.6,No significant weather,1012.3,94,55,75,79.5,4.1,300,2.3,NW
96017,2023-09-14 00:00:00,24.6,34.8,25,27.25,22.6,34.8,0,8.4,No significant weather,1013.1,95,49,84,80.75,4.1,110,1.7,SE
96017,2023-09-15 00:00:00,23.8,30.6,28.4,26.65,23.8,33,1,5.7,"TS,RA",1013.2,97,72,73,84.75,4.1,300,1.6,W
96017,2023-09-16 00:00:00,23.8,30.2,28.4,26.55,23.8,32.4,0,2.5,-,1012.8,93,73,77,84,4.1,270,2.5,SE
96017,2023-09-17 00:00:00,24.4,33.2,29.2,27.8,24.4,33.4,0,3.9,-,1011.7,94,53,67,77,3.1,250,2,S
96017,2023-09-18 00:00:00,24.4,33.6,26.6,27.25,24.4,34.2,,5.7,-,1012.2,95,58,94,85.5,3.6,290,2.1,SE
96017,2023-09-19 00:00:00,25.4,31.6,29.2,27.9,25.4,31.6,14.6,6.5,"TS,RA",1013.3,98,69,78,85.75,3.1,320,1.5,NW
96017,2023-09-20 00:00:00,24.6,31,28.8,27.25,24.6,31.2,8888,3.8,-,1013.4,97,71,83,87,2.6,150,1.5,SE
96017,2023-09-21 00:00:00,23.8,31.2,26,26.2,23.8,31.2,.8,1.8,RA,1014.1,95,64,94,87,3.1,6,1.6,SE
96017,2023-09-22 00:00:00,23,30.2,30,26.55,23,30.8,6.8,.3,"TS,RA",1013.5,97,72,68,83.5,3.1,210,1.5,NW
96017,2023-09-23 00:00:00,23.2,34.2,26.4,26.75,23.2,34.2,0,1.8,-,1013.3,95,51,88,82.25,5.1,310,2.2,SW
96017,2023-09-24 00:00:00,23.2,31.8,31,27.3,23.2,33.2,21.6,7.5,RA,1012.4,97,60,63,79.25,3.1,280,2,SE
96017,2023-09-25 00:00:00,23.2,30.6,30.6,26.9,23.2,31.4,7.8,6,RA,1012.1,95,61,59,77.5,5.1,240,2.9,SW
96017,2023-09-26 00:00:00,23.2,30.6,30,26.75,23.2,31.6,2.3,2.1,RA,1011.4,92,59,73,79,5.7,200,1.5,S
96017,2023-09-27 00:00:00,24.6,28,28.8,26.5,24,29.2,3,2.3,RA,1012,97,74,79,86.75,3.6,330,1.3,NW
96017,2023-09-28 00:00:00,22.4,29.9,32.6,26.825,22.4,33.6,5.1,0,RA,1012.4,92,62,53,74.75,2.6,220,1.3,SE
96017,2023-09-29 00:00:00,22.4,34,33.4,28.05,22.4,35,0,3.7,No significant weather,1014.1,95,44,51,71.25,3.6,200,1.4,S
96017,2023-09-30 00:00:00,23,35,30.6,27.9,23,35,,9.7,No significant weather,1014.1,88,45,71,73,5.1,280,2.4,NW
96017,2023-10-01 00:00:00,23.2,33.6,25.8,26.45,23.2,34,0,8.1,-,1013.7,97,53,92,84.75,4.1,320,1.9,SE
96017,2023-10-02 00:00:00,23,32.6,30.7,27.325,23,32.8,1.8,6.9,RA,1014.3,95,57,72,79.75,4.6,190,2,S
96017,2023-10-03 00:00:00,24.6,34.8,27.2,27.8,24.6,34.8,0,7.1,-,1014.1,87,52,81,76.75,5.1,300,2.4,SE
96017,2023-10-04 00:00:00,24,31.6,26.6,26.55,24,32.4,,7.7,-,1013.8,95,63,91,86,2.1,150,1.3,SE
96017,2023-10-05 00:00:00,24.7,31.8,25.6,26.7,24.7,31.8,21.3,4.3,RA,1013.2,98,67,86,87.25,5.1,220,2,S
96017,2023-10-06 00:00:00,23.4,32.8,26.4,26.5,23.4,34,21.7,3.3,RA,1012.9,97,59,91,86,3.1,40,1.5,SE
96017,2023-10-07 00:00:00,24.3,32.2,25.8,26.65,24.3,32.2,28.3,6.5,"TS,RA",1013.7,98,66,94,89,3.1,120,.9,SE
96017,2023-10-08 00:00:00,24.4,31,28.4,27.05,24.4,31.6,16.2,3.4,"TS,RA",1014.8,98,70,80,86.5,3.6,130,1.8,SE
96017,2023-10-09 00:00:00,24.2,31.2,28.4,27,24.2,31.2,8888,7.8,RA,1015.1,97,67,83,86,3.1,200,1.7,SE
96017,2023-10-10 00:00:00,24.8,30.2,28.6,27.1,24.8,30.6,8888,6.3,"TS,RA",1014.5,97,74,83,87.75,3.1,290,1.5,S
96017,2023-10-11 00:00:00,24.2,28.9,27.2,26.125,24.2,30,8888,5.5,RA,1014.2,97,83,85,90.5,4.1,340,1.7,NE
96017,2023-10-12 00:00:00,23.8,31.4,26.8,26.45,23.8,31.4,8888,3.6,"TS,RA",1015.1,97,67,91,88,3.6,290,1.9,SE
96017,2023-10-13 00:00:00,24.2,30.2,26.8,26.35,24.2,30.2,1.8,7.5,"TS,RA",1015.2,98,75,89,90,4.1,290,1.9,NW
96017,2023-10-14 00:00:00,24.6,30.4,24.4,26,24.2,30.4,4,6.2,"TS,RA",1015.5,98,69,95,90,4.6,310,1.9,SE
96017,2023-10-15 00:00:00,23,28.4,28.4,25.7,23,29.2,7.9,5.3,"TS,RA",1013.8,97,80,79,88.25,3.1,130,1.9,NW
96017,2023-10-16 00:00:00,23.2,32.8,27,26.55,23.2,32.8,,.3,RA,1012.9,97,62,84,85,4.6,150,2,S
96017,2023-10-17 00:00:00,23.8,31,28.4,26.75,23.8,31,8888,6.9,-,1014.1,97,63,80,84.25,3.6,190,2,S
96017,2023-10-18 00:00:00,23.8,32.4,25.4,26.35,23.8,32.4,8888,.8,-,1014.3,95,57,94,85.25,4.1,130,2.1,S
96017,2023-10-19 00:00:00,24.6,28.6,27,26.2,24.6,29,3.5,6.2,-,1014.8,98,79,95,92.5,1.5,150,.8,C
96017,2023-10-20 00:00:00,23.6,31.4,28.4,26.75,23.6,31.4,.5,0,RA,1015.1,98,67,83,86.5,5.1,310,1.7,SE
96017,2023-10-21 00:00:00,23.5,29.8,28.2,26.25,23.5,29.8,0,5.1,-,1015.3,96,74,81,86.75,4.1,280,1.8,SE
96017,2023-10-22 00:00:00,24.2,29.4,25.2,25.75,24.2,31.2,8888,.1,RA,1015.9,95,76,94,90,2.6,130,1.7,SE
96017,2023-10-23 00:00:00,23.2,32,24.4,25.7,23.2,32,3.5,3.8,"TS,RA",1015.1,97,69,97,90,4.6,130,2.2,SE
96017,2023-10-24 00:00:00,23.2,30.2,28,26.15,23.2,30.7,40,4.7,"TS,RA",1015.4,97,70,87,87.75,4.1,320,1.6,NW
96017,2023-10-25 00:00:00,23.4,30.2,29,26.5,23.4,31.2,0,3.6,-,1015.1,95,72,78,85,4.1,320,2.2,S
96017,2023-10-26 00:00:00,23.6,32.4,25.4,26.25,23.6,32.4,0,3.8,No significant weather,1014.4,97,61,92,86.75,2.6,280,1.6,W
96017,2023-10-27 00:00:00,23.6,32,27.2,26.6,23.6,32,1,7.3,"TS,RA",1013.6,98,62,89,86.75,3.6,160,1.7,SE
96017,2023-10-28 00:00:00,23.4,29.6,29.6,26.5,23.4,30.8,18.4,5.2,"TS,RA",1013.9,98,73,78,86.75,2.6,140,1.7,SE
96017,2023-10-29 00:00:00,23.2,28.1,28,25.625,23.2,30.8,0,3.6,-,1013.1,95,81,81,88,3.6,330,2.2,NW
96017,2023-10-30 00:00:00,24.6,28.8,27,26.25,24.6,30.2,8.3,7,RA,1012.4,97,83,89,91.5,3.6,300,2.1,SE
96017,2023-10-31 00:00:00,23.8,31.2,24.4,25.8,23.8,31.4,8888,4.6,-,1012.8,98,69,94,89.75,5.1,200,2.2,SE
96017,2023-11-01 00:00:00,23.4,28,26.2,25.25,23.4,30.6,5,8.3,-,1014.1,98,80,86,90.5,2.6,160,1.3,W
96017,2023-11-02 00:00:00,23.2,30,27.2,25.9,23.2,30.4,8.6,3.4,"TS,RA",1014,97,73,88,88.75,3.6,300,1.8,E
96017,2023-11-03 00:00:00,24.2,31,28.2,26.9,24.2,32,.8,4.4,-,1012.1,97,71,87,88,3.1,330,1.3,S
96017,2023-11-04 00:00:00,24.4,32.5,28,27.325,24.4,32.5,8888,6.2,-,1012.3,95,62,85,84.25,3.1,310,1.3,S
96017,2023-11-05 00:00:00,23.6,27.5,29.2,25.975,23.6,30.8,26.5,5.9,-,1013.4,98,84,78,89.5,4.1,170,1.7,SE
96017,2023-11-06 00:00:00,25,31,28.5,27.375,25,32.2,9.9,6.2,RA,1013.5,97,69,79,85.5,4.6,310,1.8,NW
96017,2023-11-07 00:00:00,24.4,31.4,28.4,27.15,24.4,32,8888,5.7,-,1013.7,97,68,80,85.5,4.1,320,2.2,NW
96017,2023-11-08 00:00:00,25.4,31,28,27.45,25.4,31,0,7.6,No significant weather,1013.5,95,71,80,85.25,3.6,300,1.7,NW
96017,2023-11-09 00:00:00,23.6,31.2,26.4,26.2,23.6,31.2,0,2.6,-,1014.3,98,71,88,88.75,2.1,70,1.2,E
96017,2023-11-10 00:00:00,23,31.2,28.8,26.5,23,31.2,1.8,4.5,"TS,RA",1014.6,97,66,77,84.25,3.1,320,1.7,S
96017,2023-11-11 00:00:00,24.2,31.4,26.4,26.55,24.2,31.4,8888,5.7,No significant weather,1014.9,97,68,92,88.5,2.6,220,1.4,E
96017,2023-11-12 00:00:00,23.4,30.2,28.4,26.35,23.4,31.8,.5,2.5,"TS,RA",1014,95,74,81,86.25,3.1,130,1.9,SE
96017,2023-11-13 00:00:00,23,29.4,24.8,25.05,23,31.2,8888,2.8,-,1013.7,97,80,95,92.25,3.6,120,1.6,SE
96017,2023-11-14 00:00:00,23.6,30.4,26.4,26,23.6,31.2,6.1,5.1,"TS,RA",1014.8,97,71,92,89.25,4.6,310,1.8,S
96017,2023-11-15 00:00:00,23.4,27.6,27.8,25.55,23.4,28.2,4.2,3.2,"TS,RA",1015.1,98,85,84,91.25,2.1,150,.9,SE
96017,2023-11-16 00:00:00,24.6,31.8,27.8,27.2,24.6,31.8,2,.6,RA,1014.7,89,67,87,83,3.1,140,2.1,SE
96017,2023-11-17 00:00:00,24.6,29.8,27.4,26.6,24.6,31.2,.7,8.2,-,1014.5,98,75,91,90.5,3.6,130,1.7,SE
96017,2023-11-18 00:00:00,24.8,29.8,28,26.85,24.8,31,1.1,1.8,"TS,RA",1013.8,97,69,88,87.75,3.6,310,1.6,S
96017,2023-11-19 00:00:00,24.6,32.2,29.8,27.8,24.6,32.8,12.1,3.3,"TS,RA",1013.3,97,66,76,84,5.1,140,3.1,SE
96017,2023-11-20 00:00:00,25.2,31.6,29.6,27.9,25.2,32.6,2,7.8,-,1013.5,95,68,80,84.5,4.6,150,2.8,SE
96017,2023-11-21 00:00:00,25.4,29,25.6,26.35,25.4,29.4,8888,7.7,RA,1013.6,95,84,94,92,2.1,140,1.2,SE
96017,2023-11-22 00:00:00,23.8,29.4,26.6,25.9,23.8,29.8,8.2,.3,RA,1012.6,97,74,89,89.25,3.1,310,1.9,NW
96017,2023-11-23 00:00:00,24.8,31.2,28.2,27.25,24.8,31.2,8888,3.1,RA,1011.7,98,67,81,86,1.5,150,1.2,SE
96017,2023-11-24 00:00:00,24.4,30.1,28.2,26.775,24.4,30.6,.9,2.1,RA,1012.2,98,75,80,87.75,3.6,170,2.2,E
96017,2023-11-25 00:00:00,24.2,31.6,24.8,26.2,24.2,32,0,2.3,RA,1012.8,97,69,93,89,4.1,330,1.9,SW
96017,2023-11-26 00:00:00,24.2,28.8,27.6,26.2,24.2,28.8,8888,6.3,"TS,RA",1014,95,77,85,88,2.1,170,1.6,SE
96017,2023-11-27 00:00:00,24,29.4,27.6,26.25,24,30,0,0,No significant weather,1012.7,96,74,81,86.75,3.1,60,1.5,S
96017,2023-11-28 00:00:00,24,29.5,27.2,26.175,24,30.2,5.6,2.3,No significant weather,1010.4,97,75,87,89,3.1,150,2.4,SE
96017,2023-11-29 00:00:00,24.4,27.2,26,25.5,24.4,29.2,16.4,.8,"TS,RA",1012.4,98,87,94,94.25,2.1,150,1.1,SW
96017,2023-11-30 00:00:00,24,29,26.6,25.9,24,30.4,9.9,1,RA,1012.9,98,76,92,91,2.1,140,1.4,SE
96017,2023-12-01 00:00:00,24.4,30,25.6,26.1,24.4,31,10.2,.9,-,1012.7,98,77,95,92,2.6,100,1.3,SE
96017,2023-12-02 00:00:00,24.2,29,28.2,26.4,24.2,29.8,20.6,3.5,RA,1012.5,98,78,75,87.25,4.1,130,2.6,SE
96017,2023-12-03 00:00:00,24.6,27,27.4,25.9,24.6,28.7,1.5,1.5,RA,1013.2,94,84,84,89,2.1,180,1.4,SE
96017,2023-12-04 00:00:00,24,31.2,28.2,26.85,24,32,10.6,.7,RA,1012,95,64,83,84.25,4.1,300,1.8,E
96017,2023-12-05 00:00:00,24.6,28.6,26.4,26.05,24.6,28.6,13,6,-,1013,98,80,92,92,2.1,330,1.1,SE
96017,2023-12-06 00:00:00,24.6,29.6,27.4,26.55,24.6,30.4,8888,0,RA,1013.9,98,82,91,92.25,3.6,320,1.7,E
96017,2023-12-07 00:00:00,23.4,30.6,26,25.85,23.4,31.2,13.7,2.8,"TS,RA",1014.1,97,73,91,89.5,2.6,130,1.7,SE
96017,2023-12-08 00:00:00,23.2,31.2,28.6,26.55,23.2,31.8,6.2,5.3,RA,1013,95,67,79,84,4.6,130,2.9,SE
96017,2023-12-09 00:00:00,25,32.8,29.1,27.975,25,32.8,0,6.9,No significant weather,1012.3,95,60,78,82,3.6,260,1.9,W
96017,2023-12-10 00:00:00,25.2,30.1,27.4,26.975,25.2,30.8,2.8,7.4,No significant weather,1012.2,96,77,92,90.25,2.6,150,1.2,SW
96017,2023-12-11 00:00:00,24.4,29.6,28.4,26.7,24.4,30.8,3.2,4.6,-,1012.9,97,78,80,88,3.6,320,1.9,NW
96017,2023-12-12 00:00:00,23.8,29.1,24.6,25.325,23.8,29.6,5.6,5.8,-,1013,98,78,97,92.75,3.6,270,1.7,S
96017,2023-12-13 00:00:00,24.2,30.2,28.2,26.7,24.2,31.2,32.7,.9,RA,1013.1,95,72,76,84.5,4.1,130,2.4,SE
96017,2023-12-14 00:00:00,24.2,31.4,30,27.45,24.2,32,0,6.7,-,1013.4,93,82,65,83.25,4.6,130,3.2,SE
96017,2023-12-15 00:00:00,24.4,30.6,26.6,26.5,24.4,30.6,0,6.6,No significant weather,1013.6,95,72,88,87.5,2.6,190,1.5,E
96017,2023-12-16 00:00:00,24.6,27.2,25.6,25.5,24.6,29.2,17.9,2.2,RA,1013.2,97,91,94,94.75,3.1,160,1.8,SE
96017,2023-12-17 00:00:00,24,31,28.6,26.9,24,31.2,22.2,1.8,RA,1012.7,97,68,79,85.25,5.1,130,2.3,SE
96017,2023-12-18 00:00:00,24.8,31.2,29.6,27.6,24.8,32.2,8888,5,RA,1013.7,95,67,75,83,4.1,130,2,SE
96017,2023-12-19 00:00:00,24,32.4,29.1,27.375,24,32.4,0,6.9,-,1013.9,97,60,73,81.75,4.6,130,2.8,SE
96017,2023-12-20 00:00:00,23.8,32,29.4,27.25,23.8,32,0,9.2,No significant weather,1013.6,93,64,74,81,3.6,110,2.5,SE
96017,2023-12-21 00:00:00,23.6,32,29.8,27.25,23.6,32.6,.7,5.5,RA,1013.6,95,61,70,80.25,5.1,130,3.2,SE
96017,2023-12-22 00:00:00,24,31.4,29.2,27.15,24,32,0,8.8,No significant weather,1013.6,93,65,74,81.25,6.2,120,3.6,SE
96017,2023-12-23 00:00:00,24.8,31.2,28.6,27.35,24.8,31.3,0,9.5,No significant weather,1014.6,92,67,76,81.75,5.7,130,3.7,SE
96017,2023-12-24 00:00:00,25.4,26.5,25.4,25.675,24.8,26.5,1.6,8.8,No significant weather,1015.8,95,92,95,94.25,3.6,140,1.7,SE
96017,2023-12-25 00:00:00,24.6,26.2,25.8,25.3,24.6,26.6,19.2,0,RA,1014.8,97,94,88,94,4.1,260,2,S
96017,2023-12-26 00:00:00,24.8,29.4,27.8,26.7,24.8,31.4,1.1,0,RA,1015.4,92,75,80,84.75,4.6,130,3.2,SE
